,Alpha_o_7DAYMADRS_corr,Alpha_s_7DAYMADRS_corr,Beta_o_7DAYMADRS_corr,Beta_s_7DAYMADRS_corr,Gamma_o_7DAYMADRS_corr,Gamma_s_7DAYMADRS_corr,Theta_o_7DAYMADRS_corr,Theta_s_7DAYMADRS_corr
18987,0.102676129,0.101204733,0.135777,0.060161294,0.124553211,0.028270454,0.013469859,0.017330899
18988,0.100016469,0.02609517,0.098973121,0.013464564,0.110838243,0.002449312,0.028311668,0.001282202
18989,0.130005423,0.098763262,0.16067236,0.056926914,0.133543859,0.017208025,0.026378071,0.010210932
18990,0.25086752,0.071065042,0.334563478,0.058173692,0.193117863,0.049586135,0.165957296,0.015598892
18991,0.063295137,0.028709589,0.013136461,0.022064775,0.023229319,0.014134078,0.006624088,0.001544304
18992,0.143359326,0.053724642,0.166769033,0.039404233,0.092421603,0.023377729,0.081821657,0.002577249
18993,0.201367877,0.009170409,0.224759292,0.008392385,0.227294271,0.004900135,0.077081083,0.003962893
18994,0.203199583,0.03626784,0.03336541,0.018254546,0.000308641,0.005522145,0.171777698,6.61E-05
18995,0.121508829,0.051597279,0.073100581,0.031277128,0.017814799,0.019214895,0.055294142,0.004973265
18996,0.269426004,0.041265269,0.167405698,0.022576792,0.03639651,0.005308177,0.095842878,5.37E-06
18997,0.143685666,0.0369714,0.100793197,0.014710632,0.009404235,0.006815196,0.075515742,0.000398523
18998,0.125329176,0.021833328,0.020419283,0.010527852,0.004030195,0.011343322,0.115051932,0.004707461
18999,0.230888783,0.02711935,0.094507722,0.011296532,0.033855132,0.002216919,0.170019819,3.72E-06
19000,0.056560455,0.017646004,0.000790644,0.00455071,0.002659033,0.000356647,0.012819406,0.004715144
19001,0.21214097,0.0467469,0.185810352,0.030839637,0.122333998,0.022480326,0.116256955,0.004244829
19002,0.10219959,0.001250053,0.018667306,0.000147034,0.030892012,0.002310957,0.027418929,0.031892471
19003,0.164580127,0.023208889,0.138525426,0.012790364,0.058120101,0.010985784,0.087538348,0.003032284
19004,0.046062496,0.070087972,0.006721515,0.040692485,4.31E-06,0.019590105,0.008657137,0.01850546
19005,0.149600039,0.071947142,0.054935076,0.043196774,0.002920358,0.012623623,0.039969133,0.013484896
19006,0.059285861,0.044052773,0.026270772,0.011207976,7.85E-05,0.000984695,0.008047822,0.00170845
19007,0.058042564,0.073914252,0.069102077,0.039403714,0.049520757,0.015007145,0.008116603,0.00863217
19008,0.020651402,0.021237883,0.001914636,0.005199676,0.00968952,4.28E-06,0.008461257,4.66E-07
19009,0.071897238,0.063877056,0.074401107,0.031471324,0.027445506,0.009975686,0.009026494,0.002648658
19010,0.107954659,0.061706076,0.126742313,0.027702062,0.049849502,0.019882445,0.054475525,0.012542168
19011,0.039705037,0.004037587,0.027506467,4.95E-06,0.011800543,0.000763424,5.22E-06,0.011478566
19012,0.065549565,0.033990125,0.048996093,0.010528747,0.005315097,0.004520884,0.016967742,0.00027701
19013,0.070634146,0.009416845,0.083141072,0.001158562,0.093450508,3.21E-07,0.002979016,0.0014228
19014,0.16359191,0.073760376,0.02676125,0.053143384,0.003916502,0.028741331,0.096554963,0.014893069
19015,0.245680808,0.064628171,0.112904953,0.03294317,0.015560074,0.012778184,0.108724403,0.010717116
19016,0.156343852,0.048777232,0.083390741,0.016288006,0.001907316,0.005264698,0.093603041,0.003243462
19017,0.216330343,0.086713743,0.12933251,0.039918311,0.054470655,0.019856323,0.068568638,0.017735316
19018,0.170713007,0.024927228,0.081219871,0.007504336,0.015722166,0.002128779,0.032757315,0.001132446
19019,0.221009021,0.061036486,0.211242762,0.018512648,0.04536701,0.009298396,0.089862754,0.002200037
19020,0.183662586,0.067932619,0.111254916,0.036704914,0.06371019,0.026561098,0.113465706,0.018460117
19021,0.083803707,0.014554485,0.002558099,0.005709095,0.000623212,0.002609222,0.006619806,2.56E-05
19022,0.131208745,0.041151861,0.109181301,0.012085738,0.032239608,0.005619655,0.078323687,0.001932449
19023,0.205641125,0.014592151,0.185983271,0.002903935,0.114031469,0.001738406,0.073481622,3.63E-05
19024,0.085929395,0.082555168,0.049250407,0.052421013,0.019991315,0.020173601,0.018242447,0.009884939
19025,0.021675944,0.022369207,0.004415105,0.008541007,0.003835532,0.001217536,0.015897437,9.36E-05
19026,0.113189511,0.042706825,0.112124203,0.01522211,0.016575207,0.002069799,0.023511187,2.40E-05
19027,0.052107074,0.006219336,0.057513044,0.001024531,0.049486383,0.002231396,0.000221365,0.008935851
19028,0.054869273,0.012642976,0.029136401,0.003795396,0.014141519,0.001928118,0.001978793,0.000261151
19029,0.131842842,0.040270051,0.106922657,0.036878347,0.040287028,0.017596415,0.121778631,0.000596433
19030,0.035431592,0.046362438,0.007589412,0.030904644,0.005258533,0.02275805,0.03036448,0.004858882
19031,0.059132259,0.068219953,0.041121351,0.059134272,0.054950877,0.056121308,0.047328646,0.026169716
19032,0.121160755,0.03678926,0.125627333,0.032586541,0.114818614,0.018308454,0.104596797,0.000934612
19033,0.021048319,0.058593597,0.000143269,0.050922298,0.001614594,0.048812287,0.007751268,0.009028112
19034,0.099009698,0.069071698,0.110581152,0.053801319,0.041304874,0.030604061,0.089970377,0.011287592
19035,0.032771601,0.102526164,0.01752222,0.092030418,0.04173297,0.061463817,0.022345069,0.033510038
19036,0.001699634,0.128410123,0.007273565,0.088639204,0.001614804,0.045308333,0.002920808,0.048934635
19037,0.022071899,0.10007602,0.008570728,0.090500343,0.018729252,0.053659065,0.013204645,0.020089614
19038,0.070125165,0.069924436,0.070637102,0.0680689,0.07130955,0.082330452,0.045751513,0.028851096
19039,0.080301489,0.061228397,0.112258465,0.040658834,0.063736439,0.029024847,0.072752821,0.012222611
19040,0.021292998,0.049254508,0.001519577,0.038992962,0.000211819,0.037567208,0.004818069,0.005635546
19041,0.05325961,0.095026455,0.081960745,0.080194228,0.111841415,0.064526556,0.046579578,0.034706885
19042,0.019566356,0.030552095,0.024540839,0.014095652,0.078815453,0.009038304,0.003578752,0.00075093
19043,0.027766669,0.078986839,0.028119786,0.07132236,0.052762319,0.051833638,0.018247669,0.014444281
19044,0.148759076,0.091781473,0.196446879,0.052461976,0.041144808,0.035882239,0.148984101,0.024879443
19045,0.082451935,0.130766205,0.079498575,0.093657607,0.05852542,0.068866375,0.065746385,0.06538036
19046,0.08355378,0.126464994,0.086034563,0.076266769,0.037249474,0.040916235,0.033454792,0.052907327
19047,0.073279425,0.120330954,0.071433187,0.085758901,0.04989095,0.051135807,0.060707806,0.037831526
19048,0.080018552,0.103849536,0.095347567,0.076256685,0.118345257,0.074913123,0.082250999,0.045901881
19049,0.14712452,0.07503764,0.195100469,0.03602145,0.122636391,0.026113305,0.139431014,0.02358281
19050,0.027190418,0.08154033,0.018255526,0.043172745,0.018808134,0.036193796,0.018682212,0.020484334
19051,0.130484734,0.11301004,0.133043998,0.088009245,0.146092456,0.075962156,0.105484685,0.060879653
19052,0.070928135,0.040510148,0.06184794,0.025424908,0.084145612,0.029067461,0.036337657,0.009048295
19053,0.081154188,0.096278471,0.079912328,0.07544586,0.099232713,0.059627057,0.063232603,0.029826043
19054,0.146719361,0.073660388,0.23614433,0.073839657,0.118936705,0.064643124,0.09038007,0.028856717
19055,0.079564786,0.116985165,0.107652734,0.083752422,0.03093436,0.048473217,0.02397348,0.043215225
19056,0.089903204,0.050717979,0.165915893,0.033373966,0.115323793,0.016520108,0.054014196,0.002568493
19057,0.045945305,0.096563972,0.107420168,0.072297787,0.104791738,0.049734571,0.004791697,0.02545824
19058,0.069496349,0.012287718,0.093704163,0.012677364,0.116062985,0.008122832,0.019161486,0.003487112
19059,0.044808329,0.09255832,0.097555217,0.065610022,0.096718662,0.034375775,0.003786387,0.01495649
19060,0.189242682,0.057632862,0.276658191,0.054092198,0.196441437,0.066014031,0.126718966,0.017247378
19061,0.035489263,0.026171753,0.016894569,0.02410903,0.040229146,0.028190678,0.003476747,0.002749773
19062,0.07981722,0.042337868,0.118553118,0.032480405,0.100255319,0.029599991,0.053473817,0.001562782
19063,0.127585836,0.004109445,0.174258836,0.007115223,0.207921693,0.008944679,0.051398702,0.004161219
19064,0.150580721,0.012568123,0.059549943,0.008125241,0.003226163,0.006631765,0.11910718,0.004651733
19065,0.080003302,0.026698033,0.039317356,0.029839014,0.01266411,0.027158223,0.046365388,0.000269056
19066,0.209397813,0.023030523,0.163827222,0.015848723,0.040640135,0.007361939,0.080900864,0.000128201
19067,0.084632764,0.013999533,0.025927362,0.010310056,0.004538219,0.007455159,0.050347964,0.008262096
19068,0.043275759,0.02206098,0.011879256,0.011439067,0.006405102,0.023722045,0.03204926,0.001377307
19069,0.133184942,0.019285436,0.078602787,0.008112585,0.050875212,0.004464298,0.107070784,5.64E-06
19070,0.008773176,0.017612106,0.006915128,0.00480856,0.004488477,0.003796887,0.001078325,0.00247591
19071,0.118800891,0.036090603,0.093982753,0.033625473,0.098981335,0.033104144,0.08478974,0.003933737
19072,0.024612633,0.00145436,0.000471286,1.01E-05,0.013261375,2.84E-05,0.001631356,0.021020246
19073,0.06915552,0.019704874,0.035087053,0.014247179,0.037798468,0.014852053,0.042910943,0.00196475
19074,0.037255664,0.050545105,0.01171249,0.038150127,0.003985586,0.030104722,0.009990445,0.013424657
19075,0.09374151,0.057012903,0.044682385,0.040299693,0.004919274,0.019548448,0.028929947,0.011504286
19076,0.036879888,0.023779759,0.008211122,0.008339098,0.000152518,0.002638593,0.009786289,0.000390809
19077,0.017112786,0.071403699,0.036972761,0.048571712,0.042683211,0.027967614,0.001664069,0.012397047
19078,0.005205115,0.013140994,0.000205057,0.00518822,0.006163216,0.001013462,0.016975447,0.000580457
19079,0.013954577,0.063051768,0.017667125,0.03904278,0.014710477,0.018216327,7.21E-05,0.005592421
19080,0.063720193,0.05486784,0.088053661,0.030788654,0.057218437,0.037771438,0.039776252,0.014262829
19081,0.010409129,0.004703635,0.020993647,0.000273081,0.005587392,0.001682392,0.002868307,0.008082717
19082,0.026385544,0.028505352,0.011783318,0.012379076,0.003902484,0.011759713,0.008142128,5.66E-05
19083,0.026268684,0.009306182,0.036297889,0.001961104,0.063505747,0.001905353,3.43E-05,0.000376039
19084,0.062304564,0.083897268,0.015897689,0.068150761,0.006487014,0.048767054,0.038231448,0.031957009
19085,0.110527649,0.081651875,0.070049908,0.041572637,0.016165235,0.023075746,0.053890115,0.023969676
19086,0.079288261,0.043238414,0.045195401,0.01738248,0.003875796,0.009274137,0.04565253,0.003084628
19087,0.073821904,0.094236741,0.076523799,0.05342518,0.04366416,0.038939253,0.03157916,0.030538139
19088,0.04331447,0.028493671,0.014256564,0.013418497,0.009259948,0.008857823,0.000967732,0.003568955
19089,0.069177268,0.076209528,0.087274361,0.029551432,0.032279916,0.019259451,0.025519405,0.012054541
19090,0.081809773,0.091137316,0.065401748,0.053750485,0.069006625,0.046218241,0.057753345,0.04378479
19091,0.014714762,0.02424666,0.017484308,0.011188567,0.000691771,0.012152569,0.001547237,0.00304548
19092,0.060545556,0.0499828,0.042909703,0.019359525,0.02298214,0.015162912,0.037617397,0.007520432
19093,0.078511732,0.022000371,0.070738916,0.008310783,0.073273088,0.010460406,0.023024745,0.002686563
19094,0.051483707,0.079711975,0.061093017,0.057503341,0.026030843,0.042865006,0.008537078,0.021755652
19095,0.015398736,0.01505407,0.000284517,0.004974416,0.000297189,0.004221462,0.011826358,5.34E-05
19096,0.050856856,0.043181027,0.070536581,0.017818808,0.017004847,0.008361714,0.004117796,0.002060013
19097,0.016451229,0.007284233,0.046686546,0.00184116,0.051460695,0.000120476,0.007742182,0.003177394
19098,0.024308278,0.013687201,0.021852678,0.003582338,0.023314916,0.008753474,1.97E-05,0.000245052
19099,0.167898366,0.051919468,0.098162082,0.047355032,0.025516287,0.034769684,0.246218857,0.003933139
19100,0.17392331,0.048939794,0.169194109,0.060400073,0.157856356,0.063832936,0.20197796,0.006754163
19101,0.251479069,0.046058875,0.247449138,0.049538769,0.12390488,0.034300227,0.181015219,0.007323749
19102,0.134163646,0.044659559,0.116110862,0.052516225,0.126000609,0.039310846,0.158368508,0.000102534
19103,0.125150058,0.029684335,0.105969255,0.034768163,0.088346126,0.072788464,0.156975068,0.002483466
19104,0.158910395,0.038632501,0.130835254,0.034759049,0.097726924,0.025136113,0.214813629,0.003615065
19105,0.038884064,0.031249213,0.017822087,0.020511867,0.019496782,0.024326593,0.030743045,0.000916469
19106,0.193088481,0.050025778,0.185542339,0.072567919,0.225336908,0.081765453,0.208832061,0.014779176
19107,0.114434521,0.003341495,0.106097431,0.002884497,0.127055434,0.017817853,0.091480881,0.005762477
19108,0.120870068,0.034476951,0.102102953,0.05559562,0.135389659,0.059060005,0.127435802,0.000373182
19109,0.109987992,0.058405295,0.093470526,0.075244401,0.092314572,0.068683609,0.128607606,0.016920829
19110,0.134682323,0.088098114,0.110937757,0.088580332,0.025422771,0.052968497,0.086397286,0.03949069
19111,0.081323952,0.037552933,0.068094538,0.032268801,0.083487125,0.017453418,0.078357448,0.000743603
19112,0.053299419,0.091551109,0.136230886,0.08487486,0.200760699,0.059824359,0.044298775,0.027283602
19113,0.028255257,0.028506343,0.022836961,0.03095968,0.102721704,0.020499522,0.016154574,0.000882106
19114,0.042246305,0.086924243,0.080140207,0.083817063,0.12897741,0.046857988,0.021941528,0.01970749
19115,0.153440441,0.041391454,0.194638116,0.053862613,0.198361304,0.070000226,0.150593408,0.010688734
19116,0.050972569,0.005819512,0.035745136,0.003475594,0.068667125,0.013165336,0.021980495,0.001075408
19117,0.073076636,0.028713092,0.075614878,0.03207791,0.080013952,0.033086254,0.070827685,0.000125152
19118,0.063464832,0.013560423,0.0819714,0.020680039,0.172020481,0.02074295,0.040500196,4.29E-06
19119,0.143448611,0.105321799,0.120221791,0.103001939,0.11794383,0.07816155,0.154809335,0.058819671
19120,0.169550533,0.109076285,0.207930704,0.074762218,0.081745359,0.044870181,0.134769021,0.049861867
19121,0.123680366,0.068224954,0.14787832,0.044997115,0.125434189,0.026090293,0.137603928,0.014440345
19122,0.176698906,0.105067806,0.203369459,0.090265402,0.200368924,0.067675542,0.117323503,0.055118981
19123,0.096943793,0.051206901,0.126982854,0.039669458,0.15669476,0.032804598,0.073285785,0.018206798
19124,0.159690506,0.089001225,0.22719468,0.067034645,0.185814882,0.047176583,0.120409287,0.024756023
19125,0.168059742,0.087482937,0.200334825,0.080239289,0.243657205,0.071417274,0.159922993,0.055797689
19126,0.06835719,0.032047707,0.090535837,0.02294048,0.129743193,0.031635628,0.034638846,0.014324835
19127,0.101872474,0.061199324,0.121213229,0.04635492,0.146578906,0.034147152,0.111060102,0.014677131
19128,0.126077115,0.035622219,0.161266034,0.034423175,0.233841378,0.039304806,0.097673187,0.013472077
19129,0.097825891,0.095535314,0.189807423,0.093569412,0.159719784,0.065629164,0.06304937,0.035967092
19130,0.033019967,0.030609737,0.072286053,0.020773064,0.103033673,0.017386956,0.01423048,0.001655541
19131,0.087880783,0.057261115,0.195354443,0.041759238,0.140498753,0.022224916,0.044616548,0.00707195
19132,0.05639171,0.01233131,0.156166139,0.011365377,0.226563797,0.004808325,0.013429795,0.001333817
19133,0.059321123,0.016871033,0.116582447,0.011737394,0.164083836,0.020643049,0.033445588,0.000748849
19134,0.114205858,0.016005767,0.032782288,0.022878369,0.007115804,0.038254561,0.097861796,0.001274213
19135,0.13424992,0.03903325,0.058074853,0.03244538,0.011224959,0.021188755,0.082842807,0.007517371
19136,0.099152245,0.005230062,0.045403772,0.001311455,0.006746671,0.002684747,0.088571715,0.01267776
19137,0.146529821,0.029409901,0.139855226,0.033443408,0.080378593,0.035148734,0.102997529,0.000618993
19138,0.100490371,0.000109838,0.110683225,0.001560816,0.082504916,2.27E-06,0.060597045,0.030570864
19139,0.143167063,0.012480436,0.154623224,0.00977266,0.058682613,0.014121548,0.096818327,0.006870055
19140,0.129148822,0.020537044,0.06791757,0.021895127,0.056625703,0.037881134,0.103826734,0.001403738
19141,0.060396986,0.001226055,0.008058383,0.00439743,0.008423856,1.90E-05,0.016503513,0.023050645
19142,0.071641056,0.008042574,0.050236485,0.001793154,0.040116177,0.002466122,0.063767394,0.005477824
19143,0.125148971,0.000547099,0.166499241,0.001439837,0.186734432,0.000460586,0.08626725,0.023591582
19144,0.069668095,0.047355594,0.050080398,0.052139215,0.020629397,0.042054633,0.042447192,0.008314736
19145,0.020945136,0.003080783,4.82E-05,0.000151031,0.000255005,0.001019483,0.00114169,0.006392857
19146,0.062107174,0.021336967,0.066323928,0.014310518,0.0106416,0.009923152,0.021442855,1.10E-05
19147,0.012970802,0.007516314,0.030726932,0.00557136,0.078324163,0.000979492,0.000160405,0.001817163
19148,0.03916349,0.000707842,0.028811608,0.000383904,0.032675004,0.001320497,0.010759244,0.007752236
19149,0.126699989,0.067365483,0.078423533,0.068470715,0.037086336,0.056779826,0.077410769,0.026239286
19150,0.046007652,0.025072677,0.004029401,0.028428482,0.003739037,0.021492827,0.006431801,0.009066496
19151,0.109323974,0.037727105,0.117498301,0.021220385,0.040772731,0.014252514,0.061719167,0.004928962
19152,0.075937368,0.02194204,0.119649773,0.010821625,0.103050193,0.007198049,0.02331752,0.001951441
19153,0.050957545,0.024729861,0.038757891,0.015312378,0.065061568,0.014228621,0.011804235,0.013883269
19154,0.025879095,0.008951302,0.03689249,0.004674926,0.025719762,0.004257108,0.001141368,0.001322558
19155,0.067024314,0.022973428,0.0003984,0.016579901,0.008664558,0.006215083,0.020284538,0.008908351
19156,0.029648521,0.013516545,0.005519299,0.009225719,1.87E-05,0.007013107,0.001728084,0.006054634
19157,0.021965767,0.043505527,0.012642172,0.042346184,0.008648202,0.039411423,9.22E-05,0.004048349
19158,0.104070512,0.023745752,0.046392331,0.014511953,0.116195794,0.007420968,0.051409908,0.005061291
19159,0.02745965,0.026353449,0.01565391,0.028067623,0.000767589,0.031326882,0.000303295,0.000565477
19160,0.130338936,0.034448101,0.066665061,0.024499232,0.01447991,0.015661851,0.085776188,0.000406234
